state,year,death_type,deaths_count,mean_age
KANSAS,1990,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,49.0
KANSAS,1990,TOTAL,1,49.0
KANSAS,1993,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,62.0
KANSAS,1993,TOTAL,1,62.0
KANSAS,1994,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,57.0
KANSAS,1994,TOTAL,1,57.0
KANSAS,1998,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,53.0
KANSAS,1998,TOTAL,1,53.0
KANSAS,1999,"DECLARED DEAD, CAPTURED, POW",16,74.0
KANSAS,1999,TOTAL,16,74.0
KANSAS,2003,KILLED IN ACTION,1,61.0
KANSAS,2003,TOTAL,1,61.0
KANSAS,2004,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,61.0
KANSAS,2004,TOTAL,1,61.0
KANSAS,2007,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,64.0
KANSAS,2007,"KILLED IN ACTION, EXPLOSIVE DEVICE",1,58.0
KANSAS,2007,TOTAL,2,61.0
KENTUCKY,1950,ACCIDENT,1,19.0
KENTUCKY,1950,"DECLARED DEAD, CAPTURED, POW",11,31.0
KENTUCKY,1950,"DECLARED DEAD, MISSING IN ACTION, MIA",2,21.0
KENTUCKY,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",26,20.5
KENTUCKY,1950,KILLED IN ACTION,226,23.6
KENTUCKY,1950,TOTAL,266,23.21875
KENTUCKY,1951,ACCIDENT,7,28.6
KENTUCKY,1951,"DECLARED DEAD, CAPTURED, POW",26,22.0
KENTUCKY,1951,"DECLARED DEAD, MISSING IN ACTION, MIA",2,35.0
KENTUCKY,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",30,22.0
KENTUCKY,1951,KILLED IN ACTION,226,23.53846153846154
KENTUCKY,1951,TOTAL,291,24.53846153846154
KENTUCKY,1952,ACCIDENT,9,24.125
KENTUCKY,1952,"DECLARED DEAD, MISSING IN ACTION, MIA",2,25.0
KENTUCKY,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",7,21.0
KENTUCKY,1952,KILLED IN ACTION,86,21.166666666666668
KENTUCKY,1952,TOTAL,104,22.057142857142857
KENTUCKY,1953,ACCIDENT,3,20.5
KENTUCKY,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",97,25.74074074074074
KENTUCKY,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",12,21.25
KENTUCKY,1953,KILLED IN ACTION,72,21.227272727272727
KENTUCKY,1953,TOTAL,184,23.418181818181818
KENTUCKY,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",18,24.333333333333332
KENTUCKY,1954,KILLED IN ACTION,2,21.0
KENTUCKY,1954,TOTAL,20,24.0
KENTUCKY,1962,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,27.0
KENTUCKY,1962,TOTAL,2,27.0
KENTUCKY,1963,KILLED IN ACTION,1,36.0
KENTUCKY,1963,TOTAL,1,36.0
KENTUCKY,1964,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,35.0
KENTUCKY,1964,TOTAL,1,35.0
KENTUCKY,1965,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,33.0
KENTUCKY,1965,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,19.0
KENTUCKY,1965,"ACCIDENT, DROWNING",1,36.0
KENTUCKY,1965,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,21.0
KENTUCKY,1965,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), CAPTURED, POW",1,33.0
KENTUCKY,1965,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
KENTUCKY,1965,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,28.0
KENTUCKY,1965,KILLED IN ACTION,7,25.142857142857142
KENTUCKY,1965,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,31.0
KENTUCKY,1965,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,20.0
KENTUCKY,1965,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,19.0
KENTUCKY,1965,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,27.75
KENTUCKY,1965,"KILLED IN ACTION, GRENADE",1,21.0
KENTUCKY,1965,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,30.5
KENTUCKY,1965,"KILLED IN ACTION, SMALL ARMS FIRE",14,25.428571428571427
KENTUCKY,1965,SELF-INFLICTED,1,34.0
KENTUCKY,1965,TOTAL,39,26.153846153846153
KENTUCKY,1966,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",3,27.0
KENTUCKY,1966,"ACCIDENT, DROWNING",3,27.0
KENTUCKY,1966,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",3,28.666666666666668
KENTUCKY,1966,"ACCIDENT, OTHER ACCIDENT",3,29.0
KENTUCKY,1966,"ACCIDENT, VEHICLE CRASH (MC)",3,26.666666666666668
KENTUCKY,1966,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,28.0
KENTUCKY,1966,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.0
KENTUCKY,1966,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
KENTUCKY,1966,"DIED OF WOUNDS, HELICOPTER CRASH -- PASSENGER (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,41.0
KENTUCKY,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",4,24.75
KENTUCKY,1966,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,24.0
KENTUCKY,1966,HOMICIDE,1,19.0
KENTUCKY,1966,"ILLNESS, HEART RELATED",1,34.0
KENTUCKY,1966,"ILLNESS, INFECTIOUS DISEASE",1,20.0
KENTUCKY,1966,KILLED IN ACTION,6,24.666666666666668
KENTUCKY,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,31.0
KENTUCKY,1966,"KILLED IN ACTION, DROWNING",1,38.0
KENTUCKY,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",12,23.333333333333332
KENTUCKY,1966,"KILLED IN ACTION, GRENADE",15,23.066666666666666
KENTUCKY,1966,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,22.5
KENTUCKY,1966,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,24.0
KENTUCKY,1966,"KILLED IN ACTION, SMALL ARMS FIRE",45,22.4
KENTUCKY,1966,SELF-INFLICTED,1,19.0
KENTUCKY,1966,TOTAL,113,23.911504424778762
KENTUCKY,1967,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,26.0
KENTUCKY,1967,"ACCIDENT, DROWNING",3,19.0
KENTUCKY,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",4,23.5
KENTUCKY,1967,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",2,18.5
KENTUCKY,1967,"ACCIDENT, OTHER ACCIDENT",12,22.333333333333332
KENTUCKY,1967,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",2,19.5
KENTUCKY,1967,"ACCIDENT, VEHICLE CRASH (MC)",5,24.2
KENTUCKY,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
KENTUCKY,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,36.0
KENTUCKY,1967,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",8,22.0
KENTUCKY,1967,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,22.4
KENTUCKY,1967,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
KENTUCKY,1967,"ILLNESS, HEART RELATED",1,33.0
KENTUCKY,1967,"ILLNESS, INFECTIOUS DISEASE",2,32.0
KENTUCKY,1967,KILLED IN ACTION,25,22.12
KENTUCKY,1967,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,30.0
KENTUCKY,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",11,21.545454545454547
KENTUCKY,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",20,20.8
KENTUCKY,1967,"KILLED IN ACTION, GRENADE",31,23.29032258064516
KENTUCKY,1967,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,23.5
KENTUCKY,1967,"KILLED IN ACTION, SMALL ARMS FIRE",57,21.403508771929825
KENTUCKY,1967,"KILLED IN ACTION, VEHICLE CRASH (MC)",1,21.0
KENTUCKY,1967,SELF-INFLICTED,1,36.0
KENTUCKY,1967,TOTAL,197,22.274111675126903
KENTUCKY,1968,ACCIDENT,1,39.0
KENTUCKY,1968,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,50.0
KENTUCKY,1968,"ACCIDENT, DROWNING",6,20.333333333333332
KENTUCKY,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",3,27.333333333333332
KENTUCKY,1968,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,21.0
KENTUCKY,1968,"ACCIDENT, OTHER ACCIDENT",13,20.923076923076923
KENTUCKY,1968,"ACCIDENT, VEHICLE CRASH (MC)",7,26.285714285714285
KENTUCKY,1968,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",2,31.5
KENTUCKY,1968,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",6,20.0
KENTUCKY,1968,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,22.4
KENTUCKY,1968,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",6,23.333333333333332
KENTUCKY,1968,"DIED OF WOUNDS, HELICOPTER CRASH -- PASSENGER (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
KENTUCKY,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",7,22.142857142857142
KENTUCKY,1968,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,20.666666666666668
KENTUCKY,1968,"ILLNESS, INFECTIOUS DISEASE",3,27.0
KENTUCKY,1968,KILLED IN ACTION,20,21.95
KENTUCKY,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",36,22.61111111111111
KENTUCKY,1968,"KILLED IN ACTION, BURNS/SMOKE INHALATION",3,23.666666666666668
KENTUCKY,1968,"KILLED IN ACTION, DROWNING",3,21.666666666666668
KENTUCKY,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",29,22.06896551724138
KENTUCKY,1968,"KILLED IN ACTION, GRENADE",28,22.107142857142858
KENTUCKY,1968,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",7,22.428571428571427
KENTUCKY,1968,"KILLED IN ACTION, SMALL ARMS FIRE",100,21.55
KENTUCKY,1968,SELF-INFLICTED,1,28.0
KENTUCKY,1968,TOTAL,292,22.304794520547944
KENTUCKY,1969,ACCIDENT,1,23.0
KENTUCKY,1969,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",4,30.75
KENTUCKY,1969,"ACCIDENT, BURNS/SMOKE INHALATION",1,20.0
KENTUCKY,1969,"ACCIDENT, DROWNING",6,29.0
KENTUCKY,1969,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",5,21.4
KENTUCKY,1969,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",8,23.75
KENTUCKY,1969,"ACCIDENT, OTHER ACCIDENT",8,22.25
KENTUCKY,1969,"ACCIDENT, VEHICLE CRASH (MC)",2,20.0
KENTUCKY,1969,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
KENTUCKY,1969,"DIED OF WOUNDS, BURNS/SMOKE INHALATION, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,25.0
KENTUCKY,1969,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,20.2
KENTUCKY,1969,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,20.2
KENTUCKY,1969,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,21.4
KENTUCKY,1969,HOMICIDE,1,40.0
KENTUCKY,1969,"ILLNESS, HEART RELATED",3,39.0
KENTUCKY,1969,"ILLNESS, INFECTIOUS DISEASE",3,25.0
KENTUCKY,1969,KILLED IN ACTION,4,19.75
