artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles,source_kinds,artist_in_adjacent,artist_in_full
artist_000785,Kitty Wells,Kitty Wells,existing_artist,He's Lost His Love for Me,he s lost his love for me,1958,16,1958,16,1958 in country music,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Heartbreak U.S.A.,heartbreak u s a,1961,8,1961,8,Billboard year-end top 50 country & western singles of 1961,year_end_wikipedia,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,How Far Is Heaven,how far is heaven,1956,39,1956,39,Billboard Top Country & Western Records of 1956,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,I Can't Stop Loving You,i can t stop loving you,1958,3,1958|1958,3|15,1958 in country music|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,It Wasn't God Who Made Honky Tonk Angels,it wasn t god who made honky tonk angels,1952,1,1952,1,Billboard Top Country & Western Records of 1952,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Jealousy,jealousy,1958,7,1958|1958,7|36,1958 in country music|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Left to Right,left to right,1960,5,1960,5,1960 in country music,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Making Believe,making believe,1955,2,1955,2,Billboard Top Country & Western Records of 1955,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Mommy for a Day,mommy for a day,1959,5,1959|1959,5|37,1959 in country music|Billboard year-end top 50 country & western singles of 1959,year_end|year_end_wikipedia,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Password,password,1964,4,1964,4,1964 in country music,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Release Me,release me,1954,8,1954,8,Billboard Top Country & Western Records of 1954,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Repenting,repenting,1957,6,1957,6,Billboard Top Country & Western Records of 1957,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Searching (For Someone Like You),searching,1957,3,1956|1957,5|3,Billboard Top Country & Western Records of 1956|Billboard Top Country & Western Records of 1957,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Three Ways (To Love You),three ways,1957,7,1957,7,Billboard Top Country & Western Records of 1957,year_end,0,1
artist_000785,Kitty Wells,Kitty Wells,existing_artist,Your Wild Life's Gonna Get You Down,your wild life s gonna get you down,1959,12,1959,12,1959 in country music,year_end,0,1
artist_002607,Kitty Wells and Webb Pierce,Kitty Wells and Webb Pierce,existing_artist,Finally,finally,1964,9,1964,9,1964 in country music,year_end,0,0
artist_002550,"Kitty Wells, Red Foley","Kitty Wells, Red Foley",existing_artist,One by One,one by one,1954,1,1954,1,Billboard Top Country & Western Records of 1954,year_end,0,0
artist_002550,"Kitty Wells, Red Foley","Kitty Wells, Red Foley",existing_artist,You and Me,you and me,1956,12,1956,12,Billboard Top Country & Western Records of 1956,year_end,0,0
artist_002608,"Kitty Wells, Webb Pierce","Kitty Wells, Webb Pierce",existing_artist,"Oh, So Many Years",oh so many years,1957,8,1957,8,Billboard Top Country & Western Records of 1957,year_end,0,0
artist_000181,Koe Wetzel,Koe Wetzel,existing_artist,Sweet Dreams,sweet dreams,2024,10,2024,10,2024 in country music,year_end,0,1
artist_002609,Koe Wetzel and Jessie Murph,Koe Wetzel and Jessie Murph,existing_artist,High Road,high road,2024,4,2024,4,2024 in country music,year_end,0,0
artist_000703,Kris Kristofferson,Kris Kristofferson,existing_artist,Why Me,why me,1973,1,1973,1,List of Hot Country Singles number ones of 1973,weekly_number_one_wikipedia,0,1
artist_002610,LaCosta,LaCosta,existing_artist,Get on My Love Train,get on my love train,1974,3,1974,3,1974 in country music,year_end,0,0
artist_001312,Lady A,Lady Antebellum,existing_artist,Bartender,bartender,2014,4,2014,4,2014 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Compass,compass,2014,6,2014,6,2014 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Dancin' Away with My Heart,dancin away with my heart,2012,2,2012,2,2012 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Downtown,downtown,2013,2,2013,2,2013 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Freestyle,freestyle,2015,24,2015,24,2015 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Goodbye Town,goodbye town,2013,22,2013,22,2013 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Heart Break,heart break,2018,22,2018,22,2018 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Hello World,hello world,2011,6,2011,6,2011 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,I Run to You,i run to you,2009,1,2009,1,2009 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Just a Kiss,just a kiss,2011,1,2011,1,2011 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Long Stretch of Love,long stretch of love,2015,23,2015,23,2015 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Lookin' for a Good Time,lookin for a good time,2008,11,2008,11,2008 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Love Don't Live Here,love don t live here,2008,3,2008,3,2008 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Need You Now,need you now,2009,1,2009,1,2009 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,Wanted You More,wanted you more,2012,20,2012,20,2012 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,We Owned the Night,we owned the night,2011,1,2011,1,2011 in country music,year_end,1,1
artist_001312,Lady A,Lady Antebellum,existing_artist,What If I Never Get Over You,what if i never get over you,2020,5,2020,5,2020 in country music,year_end,1,1
artist_000662,Lari White,Lari White,existing_artist,Now I Know,now i know,1994,5,1994,5,1994 in country music,year_end,0,1
artist_000662,Lari White,Lari White,existing_artist,Stepping Stone,stepping stone,1998,16,1998,16,1998 in country music,year_end,0,1
artist_000662,Lari White,Lari White,existing_artist,That's My Baby,that s my baby,1994,10,1994,10,1994 in country music,year_end,0,1
artist_000544,Larry Gatlin,Larry Gatlin,existing_artist,Delta Dirt,delta dirt,1974,14,1974,14,1974 in country music,year_end,0,1
artist_000544,Larry Gatlin,Larry Gatlin,existing_artist,I Just Wish You Were Someone I Love,i just wish you were someone i love,1978,1,1978,1,List of Hot Country Singles number ones of 1978,weekly_number_one_wikipedia,0,1
artist_002611,Laverne Downs,Laverne Downs,existing_artist,But You Use To,but you use to,1960,16,1960,16,1960 in country music,year_end,0,0
artist_000139,LeAnn Rimes,LeAnn Rimes,existing_artist,Nothin' New Under the Moon,nothin new under the moon,1998,10,1998,10,1998 in country music,year_end,0,1
artist_000305,Lee Ann Womack,Lee Ann Womack,existing_artist,A Little Past Little Rock,a little past little rock,1998,2,1998,2,1998 in country music,year_end,0,1
artist_000305,Lee Ann Womack,Lee Ann Womack,existing_artist,Ashes by Now,ashes by now,2001,4,2001,4,2001 in country music,year_end,0,1
artist_000305,Lee Ann Womack,Lee Ann Womack,existing_artist,Why They Call It Falling,why they call it falling,2001,13,2001,13,2001 in country music,year_end,0,1
artist_000305,Lee Ann Womack,Lee Ann Womack,existing_artist,You've Got to Talk to Me,you ve got to talk to me,1998,2,1998,2,1998 in country music,year_end,0,1
artist_000095,Lee Brice,Lee Brice,existing_artist,I Don't Dance,i don t dance,2014,5,2014,5,2014 in country music,year_end,0,1
artist_000095,Lee Brice,Lee Brice,existing_artist,Memory I Don't Mess With,memory i don t mess with,2021,5,2021,5,2021 in country music,year_end,0,1
artist_000095,Lee Brice,Lee Brice,existing_artist,That Don't Sound Like You,that don t sound like you,2016,13,2016,13,2016 in country music,year_end,0,1
artist_000103,Lee Greenwood,Lee Greenwood,existing_artist,We've Got It Made,we ve got it made,1991,14,1991,14,1991 in country music,year_end,0,1
artist_002612,Lee Greenwood & Suzy Bogguss,Lee Greenwood & Suzy Bogguss,existing_artist,Hopelessly Yours,hopelessly yours,1991,12,1991,12,1991 in country music,year_end,0,0
artist_000665,Lee Roy Parnell,Lee Roy Parnell,existing_artist,I'm Holding My Own,i m holding my own,1994,3,1994,3,1994 in country music,year_end,0,1
artist_000665,Lee Roy Parnell,Lee Roy Parnell,existing_artist,Take These Chains from My Heart,take these chains from my heart,1994,17,1994,17,1994 in country music,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Always Late (With Your Kisses),always late,1952,1,1952,1,Billboard Top Country & Western Records of 1952,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Always Late with Your Kisses,always late with your kisses,1951,1,1951,1,Billboard Top Country & Western Records of 1951,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Cigarettes and Coffee Blues,cigarettes and coffee blues,1959,13,1959,13,1959 in country music,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Don't Stay Away (Till Love Grows Cold),don t stay away,1952,2,1952,2,Billboard Top Country & Western Records of 1952,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,"Give Me More, More, More (Of Your Kisses)",give me more more more,1952,1,1952,1,Billboard Top Country & Western Records of 1952,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,I Love You a Thousand Ways,i love you a thousand ways,1951,1,1951,1,Billboard Top Country & Western Records of 1951,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,I Want to Be with You Always,i want to be with you always,1951,1,1951,1,Billboard Top Country & Western Records of 1951,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,If You've Got the Money I've Got the Time,if you ve got the money i ve got the time,1951,1,1950|1951,27|1,Billboard Top Country & Western Records of 1950|Billboard Top Country & Western Records of 1951,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Long Black Veil,long black veil,1959,6,1959|1959,6|44,1959 in country music|Billboard year-end top 50 country & western singles of 1959,year_end|year_end_wikipedia,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Look What Thoughts Will Do,look what thoughts will do,1951,4,1951,4,Billboard Top Country & Western Records of 1951,year_end,0,1
artist_000534,Lefty Frizzell,Lefty Frizzell,existing_artist,Mom and Dad's Waltz,mom and dad s waltz,1951,2,1951|1952,2|2,Billboard Top Country & Western Records of 1951|Billboard Top Country & Western Records of 1952,year_end,0,1
artist_000439,Leon Payne,Leon Payne,existing_artist,I Love You Because,i love you because,1950,21,1950,21,Billboard Top Country & Western Records of 1950,year_end,0,1
artist_002551,Lewis Pruitt,Lewis Pruitt,existing_artist,Softly and Tenderly (I'll Hold You in My Arms),softly and tenderly,1960,4,1960,4,1960 in country music,year_end,0,0
artist_002551,Lewis Pruitt,Lewis Pruitt,existing_artist,Timbrook,timbrook,1960,10,1960,10,1960 in country music,year_end,0,0
artist_002613,Lil Nas X featuring Billy Ray Cyrus,Lil Nas X featuring Billy Ray Cyrus,existing_artist,Old Town Road,old town road,2019,19,2019,19,2019 in country music,year_end,0,0
artist_000540,Linda Davis,Linda Davis,existing_artist,I Wanna Remember This,i wanna remember this,1998,20,1998,20,1998 in country music,year_end,0,1
artist_001721,Lionel Cartwright,Lionel Cartwright,existing_artist,Leap of Faith,leap of faith,1991,1,1991,1,1991 in country music,year_end,0,1
artist_002493,Lisa Brokop,Lisa Brokop,existing_artist,Give Me a Ring Sometime,give me a ring sometime,1994,52,1994,52,1994 in country music,year_end,0,0
artist_001784,Little Jimmy Dickens,Little Jimmy Dickens,existing_artist,Hillbilly Fever,hillbilly fever,1950,24,1950,24,Billboard Top Country & Western Records of 1950,year_end,0,1
artist_000442,Little Texas,Little Texas,existing_artist,Kick a Little,kick a little,1994,5,1994,5,1994 in country music,year_end,0,1
artist_000442,Little Texas,Little Texas,existing_artist,My Love,my love,1994,1,1994,1,1994 in country music,year_end,0,1
artist_000442,Little Texas,Little Texas,existing_artist,Some Guys Have All the Love,some guys have all the love,1991,8,1991,8,1991 in country music,year_end,0,1
artist_000442,Little Texas,Little Texas,existing_artist,Stop on a Dime,stop on a dime,1994,14,1994,14,1994 in country music,year_end,0,1
artist_001730,Lois Johnson,Lois Johnson,existing_artist,Come on In and Let Me Love You,come on in and let me love you,1974,19,1974,19,1974 in country music,year_end,0,1
artist_001310,Lonestar,Lonestar,existing_artist,Everything's Changed,everything s changed,1998,2,1998,2,1998 in country music,year_end,0,1
artist_001310,Lonestar,Lonestar,existing_artist,I'm Already There,i m already there,2001,1,2001,1,2001 in country music,year_end,0,1
artist_001310,Lonestar,Lonestar,existing_artist,With Me,with me,2001,10,2001,10,2001 in country music,year_end,0,1
artist_002614,Lonnie Irving,Lonnie Irving,existing_artist,Pinball Machine,pinball machine,1960,13,1960,13,1960 in country music,year_end,0,0
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Before I'm Over You,before i m over you,1964,4,1964,4,1964 in country music,year_end,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Coal Miner's Daughter,coal miner s daughter,1970,1,1970,1,List of Hot Country Singles number ones of 1970,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Hey Loretta,hey loretta,1974,3,1974,3,1974 in country music,year_end,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,I'm a Honky Tonk Girl,i m a honky tonk girl,1960,14,1960,14,1960 in country music,year_end,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Love Is the Foundation,love is the foundation,1973,1,1973,1,List of Hot Country Singles number ones of 1973,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,One's on the Way,one s on the way,1972,1,1972,1,List of Hot Country Singles number ones of 1972,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Out of My Head and Back in My Bed,out of my head and back in my bed,1978,1,1978,1,List of Hot Country Singles number ones of 1978,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Rated X,rated x,1973,1,1973,1,List of Hot Country Singles number ones of 1973,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,She's Got You,she s got you,1977,1,1977,1,List of Hot Country Singles number ones of 1977,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Somebody Somewhere (Don't Know What He's Missin' Tonight),somebody somewhere,1976,1,1976,1,List of Hot Country Singles number ones of 1976,weekly_number_one_wikipedia,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,They Don't Make 'em Like My Daddy,they don t make em like my daddy,1974,4,1974,4,1974 in country music,year_end,0,1
artist_000786,Loretta Lynn,Loretta Lynn,existing_artist,Trouble in Paradise,trouble in paradise,1974,14,1974|1974,1|14,1974 in country music|List of Hot Country Singles number ones of 1974,weekly_number_one_wikipedia|year_end,0,1
artist_002012,Lou Smith,Lou Smith,existing_artist,Cruel Love,cruel love,1960,9,1960,9,1960 in country music,year_end,0,1
artist_002615,Louise Massey and the Westerners,Louise Massey and the Westerners,existing_artist,My Adobe Hacienda,my adobe hacienda,1947,52,1947,52,1947 in country music,year_end,0,0
artist_000150,Luke Bryan,Luke Bryan,existing_artist,Country Girl (Shake It for Me),country girl,2011,4,2011,4,2011 in country music,year_end,0,1
artist_000150,Luke Bryan,Luke Bryan,existing_artist,I Don't Want This Night to End,i don t want this night to end,2012,1,2012,1,2012 in country music,year_end,0,1
artist_000150,Luke Bryan,Luke Bryan,existing_artist,That's My Kind of Night,that s my kind of night,2013,1,2013,1,2013 in country music,year_end,0,1
